_row_id,event_type,judet,uat,data,lat,long,fond_cinegetic,numar_raport,nr_identificare,echipa_interventie,sex_urs,descriere_eveniment,metoda_interventie,adaugat_de,coord_status
1452_alungare,alungare,Harghita,VOŞLĂBENI,,46.622279,25.715076,VOSLOBENI 14,5122/10.06.2024,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Femela cu pui,Echipa de interventie a efectuat alungarea unei femele de urs cu 2 pui din intravilanul localitatii prin mijloace acustice.,Alungat,Szabo Szilard,
1453_alungare,alungare,Harghita,VOŞLĂBENI,,46.621321,25.714952,VOSLOBENI 14,5121/10.06.2024,,"Personal jandarmerie, personal UAT, personal tehnic gestionar",Femela cu pui,Echipa de interventie a efectuat alungarea unei femele de urs din intravilanul localitatii prin mijloace acustice .,Alungat,Szabo Szilard,
1454_alungare,alungare,Harghita,BILBOR,,47.054810,25.499206,BILBOR 4,2/02.06.2024,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Femela cu pui,Echipa de interventie a efectuat alungarea unuei femele d urs cu 2 pui din intravilanul localitatii prin mijloace acustice,Alungat,Szabo Szilard,
1455_alungare,alungare,Harghita,BILBOR,,47.042899,25.508295,BILBOR 4,1/26.05.2024,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Femela cu pui,Echipa de interventie a efectuat alungarea unei femele de urs cu 2 pui din intravilanul localitatii prin mijloace acustice,Alungat,Szabo Szilard,
1456_alungare,alungare,Harghita,BILBOR,,47.054810,25.499206,BILBOR 4,3/05.06.2024,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Femela cu pui,"S-a incercat capturarea si relocarea femelei de urs cu 2 pui care au intrat in repetate randuri in localitate, insa s-a renuntat la interventie din cauza faptului ca in capcana a intrat numai femela. Echipa a decis sa mai faca o incercare cu alta ocazie.",Alungat,Szabo Szilard,
1457_relocare,relocare,Harghita,BILBOR,2024-06-06,47.054810,25.499206,BILBOR 4,4/06.06.2024,VETERIMED CONSULT 3,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Femela,Femela capturata in ziua precedenta a revenit in zona fara pui. A fost capturata si relocata intr-o zona indepartata din aceeasi fond cinegetic. Zona este monitorizata dar puii nu au mai revenit.,Relocat,Szabo Szilard,
1458_alungare,alungare,Harghita,VOŞLĂBENI,2024-06-06,,,,,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Mascul,Echipa a incercat alungarea ursului din curtea imobilului dar acesta a devenit agresiv si a atacat. A fost luata decizia de extragere prin impuscare.,Împușcare,Szabo Szilard,
1458_impuscare,impuscare,Harghita,VOŞLĂBENI,,46.649505,25.614212,VOSLOBENI 14,2729/06.06..2024,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Mascul,Echipa a incercat alungarea ursului din curtea imobilului dar acesta a devenit agresiv si a atacat. A fost luata decizia de extragere prin impuscare.,Împușcare,Szabo Szilard,
1459_alungare,alungare,Brașov,BRAŞOV,,45.594864,25.547545,TIMIS 18,88976,,"Reprezentant UAT, reprezentant Jandarmerie, medic veterinar, reprezentant gestionar fond cinegetic",,"Exemplarul de urs (tineret) a fost alungat folosindu-se semnale acustice și luminoase, din zona parcării exterioare a Hotelului Piatra Mare spre zona împădurită.",Alungat,Mirela Moisa,
1460_alungare,alungare,Argeș,AREFU,,45.254470,24.371460,AREFU 5,4 din 09.06.2024,,"Jandarmerie, Primărie, Medic veterinar",,Solicitare la numărul de urgență 112 care indica prezența unui urs pe DN7C la km 79+800. Ursul se afla pe acoperișul unui autoturim provocând pagube evidente. Echipa a procedat la alungarea acestuia.,Alungat,Marius Dumitru,
1461_relocare,relocare,Prahova,SINAIA,2024-06-09,45.456085,25.532960,SINAIA 25,14272/10.06.2024,022 PH,"reprezentant jandarmerie, viceprimar, gestionar FC, medic veterinar",Mascul,"Mascul de 3 ani, semnalat de multe ori in zona Opler, a fost capturat in cusca si relocat pe acelasi fond cinegetic",Relocat,Crina Popa,swapped
1462_alungare,alungare,,CIOLPANI,,,,COMOARA 42,"1/18.04.2024 ora 22.02, 2/18.04.2024 ora 23.07, 3/19.04.2024 ora 00.10",,"Calin Bogdan Cristian - Primar Ciolpani, Col Dumitriu Dumitru - desemnat inspector sef al IJJ Ilfov, Pirlog Gigi - imputernicit AVPS Mistretul Bucuresti, gestionar fond vanatoare 16, Banu Lilian - medic veterinar",Mascul,"echipajul de jandarmi care asigura delimitarea zonei de siguranta a observat pe camera de termoviziune din dotarea autospecialei prezenta ursului la aproximativ 200 m de echipaj la liziera padurii pregatit sa traverseze DN1. membrii echipajului de jandarmi  au raportat catre echipa de interventii si au procedat la emiterea de zgomote si si supravegherea zonei cu mijloacele din dotare, reusind astfel alungarea",Alungat,Mihai Stoica,
1463_alungare,alungare,Buzău,MEREI,,45.113346,26.653855,GURA SARATII 21,7623,,IJJ Buzau,,"In ziua de 10.06.2024 in loc Gura Saratii a fost semnalata prezenta unui urs in apropierea unui teren de footbal. Echipa de interventie a ajuns la fata locului, dar ursul nu mai era in zona.",Alungat,Mihaela Ifrim,swapped
1464_relocare,relocare,Brașov,PREDEAL,2024-06-13,45.505565,25.582631,URLATORI 22,9616,642090003724430; 642090003724429; 642090003724424,,Femela cu pui,Ca urmare a apelului la 112 s-a convocat echipa de intervenție pentru scoaterea unui pui de urs dintr-o canalizare .Ursoaica cu celălalt pui a fost alungată pentru a se putea scoate puiul din canalizare. A devenit agresivă motiv pentru care a fost tranchilizată împreună cu celălalt pui.,Relocat,Mirela Moisa,
1465_alungare,alungare,,MOGOŞ,,46.282268,23.319580,DETUNATA 8,,,"Reprezentant Jandarmerie, reprezentant UAT, personal tehnic gestionar",Mascul,"S-au desfășurat activități specifice de alungare în zona Cheia Barnii, urșii nefiind văzuți efectiv de către echipa de intervenție.",Alungat,Adina Costea,
1466_alungare,alungare,Harghita,SÂNDOMINIC,,46.623549,25.896241,TOMESTI 18,3354/10.06.2024,,"Reprezentant jandarmerie, viceprimar comuna, reprezentant gestionar, medic veterinar",Mascul,"In urma apelului la nr. 112 echipa a intervenit la alungarea unui exemplar de urs agresiv care a atacat o stana, a ranit o vaca si a rapit o alta vaca.",Alungat,Szabo Szilard,
1467_alungare,alungare,Brașov,BRAŞOV,,45.594865,25.547437,TIMIS 18,92330,,"Reprezentant UAT, medic veterinar, reprezentant Jandarmerie, reprezentant gestionar fond cinegetic",,"Ca urmare a revenirii repetate a unui exemplar de urs brun în zona parcării hotelului Piatra Mare din Poiana Brașov, echipa de intervenție a alungat exemplarul în zona împădurită folosind semnale acustice și luminoase.",Alungat,Mirela Moisa,
1468_relocare,relocare,Brașov,RÂŞNOV,2024-06-17,,,RASNOV 26,21176/17.06.2024,642090003724445,"Reprezentant UAT, reprezentant Jandarmerie, medic veterinar, reprezentant Gestionar fond cinegetic",Mascul,"La nr de urgență 112 s-a anunțat existența unui pui de urs de cca 7 luni care nu se putea deplasa.La fața locului medicul veterinar a tranchilizat puiul, l-a consultat și l-a cipat. A constatat că este într-o stare de sănătate bună și nu prezintă semne de rănire.Comisia a hotărât relocarea lui în zona în care a fost văzută și ursoaiaca.La trezirea după tranchilizare puiul a fugit în pădure.",Relocat,Mirela Moisa,
1469_alungare,alungare,Harghita,VOŞLĂBENI,,46.655340,25.636650,VOSLOBENI 14,2905/19.06.2024,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Femela cu pui,Echipa de interventie a efectuat alungarea unei femele de urs cu 2 pui din intravilanul localitatii prin mijloace acustice si luminoase.,Alungat,Szabo Szilard,
1470_alungare,alungare,Harghita,COZMENI,,46.223014,25.940863,TUSNAD 28,1/18.06.2024,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Femela cu pui,Echipa de interventie a efectuat alungarea unei femele de urs cu 3 pui din intravilanul localitatii prin mijloace acustice,Alungat,Szabo Szilard,
1471_relocare,relocare,Prahova,SINAIA,2024-06-16,45.436970,25.505393,SINAIA 25,14801/17.06.2024,023 PH,"jandarmi, viceprimar, gestionar FC, medic veterinar",Mascul,"Mascul de 2-3 ani care intra frecvent in gospodariile oamenilor, a fost capturat si relocat pe acelasi FC",Relocat,Crina Popa,swapped
1472_alungare,alungare,,GORNET-CRICOV,,45.093311,26.250407,MALU ROSU 42,2629/20.06.2024,,"jandarmi, reprezentant UAT, gestionar FC",Mascul,"Echipa s-a deplasat la apel 112, au fost folosite semnale acustice si luminoase pentru alungare si s-a patrulat zona",Alungat,Crina Popa,swapped
1473_alungare,alungare,Brașov,PREDEAL,,45.497228,25.570632,TIMIS 18,10051,,"Reprezentant UAT, reprezentant Jandarmerie, medic veterinar, reprezentant Gestionar fond cinegetic",,In urma apelului la 112 s-a convocat echipa de interventie care a alungat ursul(tineret) din intravilan in zona impadurita folosindu-se semnale acustice.,Alungat,Mirela Moisa,
1474_alungare,alungare,Prahova,IZVOARELE,,45.267299,26.018633,TELEAJEN 27,6084/21.06.2024,,"Jandarmerie, reprezentant UAT, medic veterinar, personal GFC",,"Exemplar de urs care a venit la animalele din curte, a fost indepartat",Alungat,Crina Popa,swapped
1475_alungare,alungare,Sibiu,DUMBRĂVENI,,46.206094,24.563264,BIERTANI 35,5858,,"Reprezentant politie, reprexentant primarie, reprezentant fond cinegetic, medic veterinar",Mascul,Urmare apelului la 112 s-a constituit comisa care a luat decizia de alungare urs,Alungat,Gabriela Capatana,
1476_alungare,alungare,Sibiu,DUMBRĂVENI,,46.205556,24.564130,BIERTANI 35,5871,,"reprezentant jandarmeria, reprezentant UAT, reprezentant fond cinegetic",,"urmare apelului la 112 s-a constituit comisia ,care a luat decizia de alungare a ursului",Alungat,Gabriela Capatana,
1477_alungare,alungare,Bacău,SLĂNIC-MOLDOVA,,46.202250,26.438243,SLANIC MOLDOVA 17,6916/24.06.2024,,"Reprezentant Jandarmerie, Reprezentant UAT, Personal tehnic  gestionar, Medic veterinar împuternicit",,"In urma apelului la 112, echipa de interventie s-a deplasat pe strada Dobru din orasul Slanic Moldova unde a fost semnalata prezenta unui urs. Au fost luate masuri de alungare.",Alungat,Anca Macor,
1478_alungare,alungare,Bacău,SLĂNIC-MOLDOVA,,46.199800,26.438226,SLANIC MOLDOVA 17,6912/23.06.2024,,"Reprezentant Jandarmerie,  reprezentant UAT,  Personal tehnic  gestionar, medic veterinar împuternicit",,"Au fost atacate 2 persoane de un urs pe drumul forestier ,, Dobru,, . In urma apelului  la 112 au fost efectuate  actiuni  de alungare. Zona a  fost monitorizata timp de 2-3 ore , iar exemplarul de urs nu a mai aparut.",Alungat,Anca Macor,
1479_alungare,alungare,Argeș,RUCĂR,,45.393498,25.179101,RUCAR 22,,,"Jandarmerie,, Primărie, Gestionar fond cinegetic",,A fost semnalată prezența unui urs în gospodărie. La sosirea echipei de intervenție ursul nu mai era în zonă. Nu s-au produs pagube.,Alungat,Marius Dumitru,
1480_alungare,alungare,Harghita,MIERCUREA-CIUC,,46.377395,25.828727,PAULENI 23,28253/24.06.2024,,"Personal jandarmerie, reprezentant UAT",Femela cu pui,"Femela cu 2 pui de apr 1 an a fost alungata din apropierea izvorului Sumuleu Mic, unde se aflau mai multi turisti.",Alungat,Szabo Szilard,
1481_alungare,alungare,Harghita,VOŞLĂBENI,,25.706887,25.706887,VOSLOBENI 14,,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Femela cu pui,Echipa de interventie a efectuat alungarea unei femele de urs cu 2 pui din intravilanul localitatii prin mijloace acustice si luminoase.,Alungat,Szabo Szilard,out_of_bounds
1482_alungare,alungare,Harghita,TOPLIŢA,,,,TOPLITA 1,,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",,Echipa de interventie a efectuat alungarea unui exemplar de urs din intravilanul localitatii prin mijloace acustice si luminoase.,Alungat,Szabo Szilard,
1483_alungare,alungare,Harghita,BĂLAN,,46.662698,25.800839,BALAN 15,fn./23.06.2024,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Mascul,Echipa de interventie a efectuat alungarea unui exemplar de urs din intravilanul localitatii prin mijloace acustice si luminoase.,Alungat,Szabo Szilard,
1484_alungare,alungare,,AVRĂMEŞTI,,46.393489,25.040167,BODOGAIA 41,3477/25.06.2024,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Femela,Echipa de interventie a efectuat alungarea unui exemplar de urs din intravilanul localitatii prinutilizarea unui foc de avertisment.,Alungat,Szabo Szilard,
1485_alungare,alungare,Harghita,BĂLAN,,46.673811,25.795776,BALAN 15,fn./22.06.2024,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc.",Mascul,Echipa de interventie a efectuat alungarea unui exemplar de urs din intravilanul localitatii prin mijloace acustice si luminoase. Ursul a omorat 2 porci.,Alungat,Szabo Szilard,
1486_alungare,alungare,Prahova,DUMBRĂVEŞTI,,45.056864,25.965112,PAULESTI 1,4293/25.06.2024,,"jandarmi, primar, gestionar fc, medic veterinar",,"Pui de 2 ani care a fugit in zona impadurita la vederea oamenilor, s-a monitorizat zona. s-au folosit semnale acustice si luminoase pentru alungare",Alungat,Crina Popa,swapped
1487_alungare,alungare,Prahova,IZVOARELE,,45.289135,25.991473,TELEAJEN 27,6099/25.06.2024,,"jandarmi, reprezentanti UAT, gestionar fc, medic veterinar",,Exemplar de 4 ani indepartat din curte cu semnale acustice si luminoase,Alungat,Crina Popa,swapped
1488_alungare,alungare,Buzău,BECENI,,,,BECENI 41,FN,,"IJJ, UAT , AJVPS Buzau",,Apel 112. prezenta urs  în gradina gospodarie la animalele domestice,Alungat,Ioana Diaconescu,
1489_alungare,alungare,Harghita,VOŞLĂBENI,,46.625300,25.692300,VOSLOBENI 14,3024/28.06.2024,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc.,",Femela cu pui,Echipa de interventie a efectuat alungarea unei femele de urs cu pui din intravilanul localitatii prin mijloace acustice.,Alungat,Szabo Szilard,
1490_alungare,alungare,,RACU,2024-05-09,,,,,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Mascul,"Echipa a fost convocata in zona pensiunii ""Vandor Szekely"" unde ursul a atacat o persoana care a incercat sa-l alunga din apropierea stanei de vaci. Din cauza faptului ca ursul s-a manifestat agresiv si se afla intr-o zona frecventata de turisti s-a decis extragerea prin impuscare.",Împușcare,Szabo Szilard,
1490_impuscare,impuscare,,RACU,,46.453775,25.746352,MIERCUREA CIUC 22,1507/10.05.2024,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar fc., medic veterinar imputernicit",Mascul,"Echipa a fost convocata in zona pensiunii ""Vandor Szekely"" unde ursul a atacat o persoana care a incercat sa-l alunga din apropierea stanei de vaci. Din cauza faptului ca ursul s-a manifestat agresiv si se afla intr-o zona frecventata de turisti s-a decis extragerea prin impuscare.",Împușcare,Szabo Szilard,
1491_alungare,alungare,Vâlcea,RÂMNICU VÂLCEA,,,,GORANU 16,12187,,"Personal jandarmerie, reprezentant UAT Vâlcea",,"În urma apelului la 112 preluat de jandarmeria Vâlcea, apelantul a sesizat prezența unui animal sălbatic (urs), str. Islazului, nr. 77. La fața locului s-au deplasat echipaj jandarmerie, echipaj ISU și a fost anunțat telefonic reprezentant UAT.  Animalul sălbatic nu a fost reperat.  alungarea prin semnale acustice, avertizarea populației  prin serviciul RO-ALERT, limitare acces persoane în zonă.",Alungat,Anca Dicu,stereo70
1492_alungare,alungare,Buzău,NEHOIU,,,,VALEA NEHOIULUI 32,7971,,"IJJ Buzau, UAT Nehoiu , AJVPS Buzau",,Apel 112  prezenta urs  la intrare  sat Trestioara,Alungat,Ioana Diaconescu,
1493_alungare,alungare,Argeș,AREFU,,45.436180,24.616242,AREFU 5,,,"Jandarmerie, Garda Forestiera",,la fata locului nu a fost gasit ursul. Au fost gasite tomberoane de gunoi rasturnate. S-a procedat la patrulare.,Alungat,Marius Dumitru,
1494_alungare,alungare,Argeș,AREFU,,45.286200,24.407900,CUMPANA 4,,,"Jandarmerie, garda Forestiera",,"Ursul a patruns în strunga si a omorat o ovina. a fost alungat de catre cioban cu ajutorul cainilor. Ursul a revenit, fiin ulterior alungat de echipa de interventie.t",Alungat,Marius Dumitru,
1495_alungare,alungare,Argeș,CORBENI,,45.193750,24.401240,AREFU 5,,,"Jandarmerie, Primărie, Gestionar Fond Cinegetic",,La fata locului s-a constat ca ursul a rupt grajdul si a omorat o bovina tineret. S-a luat masura de alungare.,Alungat,Marius Dumitru,
1496_alungare,alungare,Argeș,AREFU,,45.336751,24.652935,AREFU 5,5/04.07.2024,,"Jandarmerie, Primarie",,la fata locului echipa de interventie a gasit un exemplar urs si 4 ovine omorate. S-a procedat la alungare.,Alungat,Marius Dumitru,
1497_alungare,alungare,Brașov,BRAŞOV,,45.592808,25.552003,TIMIS 18,102825,,"Reprezentant UAT, reprezentant Jandarmerie, medic veterinar, reprezentant gestionar fond cinegetic",,"In urma apelului la 112 prin care a fost sesizata prezenta unor ursi in zona hotelului Royal din Poiana Brasov, s-a intrunit echipa de interventie si s-au alungat cele trei exemplare(tineret) spre zona împădurită",Alungat,Mirela Moisa,
